"";"ID";"anio";"dpto";"nom_dpto";"barrio";"REGION_4";"e26";"e27";"e29_6";"e49";"e197_1";"e51_2";"e51_3";"e201_1a";"e201_1b";"e201_1c";"e201_1d";"e51_4_a";"e51_4_b";"e51_5";"e51_6";"e51_8";"e215_1";"e218_1";"e221_1";"e224_1";"e51_9";"e51_10";"e51_11";"f85";"f98";"f124_1";"f124_2";"f124_3";"f124_5";"f73";"POBPCOAC";"PT1";"PT2";"PT4";"YDA";"edu";"exp";"lpt1";"pt1";"lpt4";"pt4";"exp2"
"723";58355;2024;1;"Montevideo";17;1;1;58;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;40;20;2;2;2;1;1;2;109206,36;79206,36;109206,36;187000;9;43;11,6009945823552;109206;11,6009945823552;109206;1849
"724";58358;2024;1;"Montevideo";17;1;2;52;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;4;0;0;36;0;2;2;2;1;2;2;89206,36;71206,36;81206,36;202000;16;30;11,3987076164748;89206;11,3047488482057;81206;900
"725";58358;2024;1;"Montevideo";17;1;1;48;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;2;0;5;3;0;32;0;2;2;2;1;1;2;91206,36;91206,36;91206,36;202000;20;22;11,420879910473;91206;11,420879910473;91206;484
"726";58359;2024;1;"Montevideo";17;1;2;49;1;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;1;2;92206,36;92206,36;92206,36;88000;10;33;11,4317843876429;92206;11,4317843876429;92206;1089
"727";58360;2024;1;"Montevideo";17;1;2;37;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;1;2;63256,36;46256,36;46256,36;79050;10;21;11,0549509548943;63256;10,741954247;46256;441
"728";58362;2024;1;"Montevideo";17;1;1;31;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;1;0;0;55;0;2;2;2;1;9;2;40000;40000;40000;40000;13;12;10,5966347330961;40000;10,5966347330961;40000;144
"729";58363;2024;1;"Montevideo";20;1;1;45;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;2;2;2;1;9;2;10000;10000;10000;25921,5407370486;6;33;9,21034037197618;10000;9,21034037197618;10000;1089
"730";58364;2024;1;"Montevideo";20;1;1;61;4;1;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;40;0;2;2;2;2;9;2;32000;32000;32000;53000;8;47;10,3734911817819;32000;10,3734911817819;32000;2209
"731";58365;2024;1;"Montevideo";20;1;1;60;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;4;0;0;48;0;1;2;2;1;2;2;197366;47122;47122;224366;16;38;12,1928151520382;197366;10,7604952622464;47122;1444
"732";58365;2024;1;"Montevideo";20;1;2;32;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;2;2;2;1;1;2;31206,36;31206,36;31206,36;224366;6;20;10,3483771991776;31206;10,3483771991776;31206;400
"733";58366;2024;1;"Montevideo";20;1;1;50;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;2;2;2;1;1;2;11206,36;4206,36;4206,36;35000;6;38;9,32423675325619;11206;8,34435294461127;4206;1444
"734";58367;2024;1;"Montevideo";20;1;1;73;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;1;2;2;2;9;2;45000;15000;15000;115000;6;61;10,7144177687525;45000;9,61580548008435;15000;3721
"735";58367;2024;1;"Montevideo";20;1;1;34;3;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;5;0;2;2;2;2;9;2;2000;2000;2000;115000;12;16;7,60090245954208;2000;7,60090245954208;2000;256
"736";58368;2024;1;"Montevideo";20;1;1;46;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;55;0;2;2;2;1;9;2;45000;45000;45000;125000;10;30;10,7144177687525;45000;10,7144177687525;45000;900
"737";58368;2024;1;"Montevideo";20;1;2;40;3;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;1;0;0;3;0;28;0;2;2;2;1;1;2;34206,36;34206,36;34206,36;125000;15;19;10,4401668706736;34206;10,4401668706736;34206;361
"738";58371;2024;1;"Montevideo";20;1;1;46;0;1;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;1;2;36206,36;36206,36;36206,36;42000;8;32;10,4969900729898;36206;10,4969900729898;36206;1024
"739";58372;2024;2;"Artigas";0;2;2;22;0;1;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;70;0;2;2;2;1;9;2;11700;5200;5200;15617,771602601;9;7;9,36734412078585;11700;8,55641390456952;5200;49
"740";58373;2024;2;"Artigas";0;2;2;48;1;1;1;6;0;0;1;2;0;0;3;1;0;0;0;0;0;0;0;0;0;48;0;2;2;2;1;1;2;17000;17000;17000;102131,09;10;32;9,74096862303835;17000;9,74096862303835;17000;1024
"741";58373;2024;2;"Artigas";0;2;2;45;1;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;48;0;2;2;2;1;1;2;40371,4;40371,4;40371,4;102131,09;9;30;10,6058768924629;40371;10,6058768924629;40371;900
"742";58373;2024;2;"Artigas";0;2;2;26;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0;2;2;2;1;9;2;10578;5000;5000;102131,09;6;14;9,26653165162593;10578;8,51719319141624;5000;196
"743";58373;2024;2;"Artigas";0;2;1;26;1;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;48;0;2;2;2;2;1;2;11500;11500;11500;102131,09;10;10;9,35010231435134;11500;9,35010231435134;11500;100
"744";58374;2024;2;"Artigas";0;2;1;63;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;2;2;2;2;9;2;25000;25000;25000;71500;6;51;10,1266311038503;25000;10,1266311038503;25000;2601
"745";58374;2024;2;"Artigas";0;2;2;59;0;1;1;6;0;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;48;0;2;2;2;1;1;2;37871,4;37871,4;37871,4;71500;12;41;10,5419514887892;37871;10,5419514887892;37871;1681
"746";58376;2024;2;"Artigas";0;2;1;46;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;2;2;2;2;1;2;33000;33000;33000;60500;6;34;10,4042628404486;33000;10,4042628404486;33000;1156
"747";58376;2024;2;"Artigas";0;2;2;44;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;2;2;2;1;1;2;17000;17000;17000;60500;6;32;9,74096862303835;17000;9,74096862303835;17000;1024
"748";58377;2024;2;"Artigas";0;2;2;55;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;2;1;2;1;1;2;33000;16000;16000;38000;6;43;10,4042628404486;33000;9,68034400122192;16000;1849
"749";58378;2024;2;"Artigas";0;2;2;50;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;2;2;2;1;1;2;35871,4;35871,4;35871,4;78500;6;38;10,4876955995946;35871;10,4876955995946;35871;1444
"750";58379;2024;2;"Artigas";0;2;1;45;0;1;1;6;0;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;60;0;2;2;1;2;9;2;83371,4;83371,4;83371,4;167727,9;12;27;11,3310606038749;83371;11,3310606038749;83371;729
"751";58379;2024;2;"Artigas";0;2;2;39;0;1;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;36;0;2;2;2;1;1;2;71099,3;69899,3;69899,3;167727,9;11;22;11,1718327704545;71099;11,1548109138656;69899;484
"752";58380;2024;2;"Artigas";0;2;2;59;0;1;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;70;0;2;2;2;1;9;2;21371,4;21371,4;21371,4;158000;11;42;9,96980885856791;21371;9,96980885856791;21371;1764
"753";58380;2024;2;"Artigas";0;2;1;61;0;1;1;6;0;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;45;0;2;2;2;2;2;2;143371,4;143371,4;143371,4;158000;8;47;11,8731937451365;143371;11,8731937451365;143371;2209
"754";58382;2024;2;"Artigas";0;2;2;54;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;2;2;2;1;9;2;30000;30000;30000;39500;6;42;10,3089526606443;30000;10,3089526606443;30000;1764
"755";58383;2024;2;"Artigas";0;2;1;40;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;2;2;2;2;8;2;14421,4;14421,4;14421,4;135040,55;6;28;9,57646849350491;14421;9,57646849350491;14421;784
"756";58383;2024;2;"Artigas";0;2;1;30;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;2;2;2;2;1;2;37000;37000;37000;135040,55;6;18;10,5186731916264;37000;10,5186731916264;37000;324
"757";58383;2024;2;"Artigas";0;2;1;32;0;1;1;6;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;20;0;2;2;2;2;9;2;3000;3000;3000;135040,55;8;18;8,00636756765025;3000;8,00636756765025;3000;324
"758";58400;2024;2;"Artigas";0;2;1;52;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;2;2;2;2;1;2;20000;20000;20000;33000;3;43;9,90348755253613;20000;9,90348755253613;20000;1849
"759";58405;2024;2;"Artigas";0;2;2;65;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;2;2;2;1;1;2;18200;15000;15000;26518,99;6;53;9,80917687306489;18200;9,61580548008435;15000;2809
"760";58408;2024;2;"Artigas";0;2;1;41;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;1;2;33371,4;33371,4;33371,4;48820;3;32;10,4154545247161;33371;10,4154545247161;33371;1024
"761";58409;2024;3;"Canelones";0;2;2;30;0;1;1;6;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;1;2;24808,4;3371,4;3371,4;47683,4078565591;7;17;10,1189375844813;24808;8,12308336734621;3371;289
"762";58410;2024;3;"Canelones";0;2;2;66;0;1;1;6;0;1;0;1;0;3;0;3;0;4;1;0;0;0;0;0;0;10;0;1;1;2;1;9;2;68000;8000;8000;95500;16;44;11,1272629841582;68000;8,98719682066197;8000;1936
"763";58411;2024;3;"Canelones";0;2;1;41;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;1;0;0;30;0;2;2;2;1;9;2;88371,4;88371,4;88371,4;175000;13;22;11,389303666867;88371;11,389303666867;88371;484
"764";58412;2024;3;"Canelones";0;2;1;40;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;3;0;0;40;0;2;2;2;1;2;2;138371,4;138371,4;138371,4;153371,4;15;19;11,8376966534123;138371;11,8376966534123;138371;361
"765";58415;2024;3;"Canelones";0;2;2;66;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;30;0;2;2;2;1;2;2;73371,4;73371,4;73371,4;310101,4;10;50;11,2032894928944;73371;11,2032894928944;73371;2500
"766";58416;2024;3;"Canelones";0;2;2;50;0;1;1;6;0;1;0;1;0;3;0;3;0;4;1;1;0;0;4;0;0;40;0;2;2;2;1;9;2;153371,4;153371,4;153371,4;443333,333333333;20;24;11,9406177098551;153371;11,9406177098551;153371;576
"767";58417;2024;3;"Canelones";0;2;2;25;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;48;0;2;2;2;1;1;2;45155,8;45155,8;45155,8;49299,4;9;10;10,7178740112814;45156;10,7178740112814;45156;100
"768";58418;2024;3;"Canelones";0;2;2;34;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;4;0;0;36;0;2;2;2;1;1;2;113371,4;113371,4;113371,4;285010,9;16;12;11,6384244338813;113371;11,6384244338813;113371;144
"769";58418;2024;3;"Canelones";0;2;1;40;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;45;0;2;2;2;1;1;2;133371,4;133371,4;133371,4;285010,9;9;25;11,8008929966746;133371;11,8008929966746;133371;625
"770";58429;2024;3;"Canelones";0;2;1;31;0;1;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;45;0;2;2;2;1;1;2;138371,4;138371,4;138371,4;191891,009382472;8;17;11,8376966534123;138371;11,8376966534123;138371;289
"771";58430;2024;3;"Canelones";0;2;1;58;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;2;2;2;2;2;2;65371,4;65371,4;65371,4;93872,9425700005;6;46;11,0878401329294;65371;11,0878401329294;65371;2116
"772";58432;2024;3;"Canelones";0;2;2;46;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;44;0;2;2;2;1;9;2;23371,4;23371,4;23371,4;89000;9;31;10,0592683316008;23371;10,0592683316008;23371;961
"773";58432;2024;3;"Canelones";0;2;1;48;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;9;2;10000;10000;10000;89000;6;36;9,21034037197618;10000;9,21034037197618;10000;1296
"774";58432;2024;3;"Canelones";0;2;2;26;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;4;0;0;40;0;2;2;2;1;1;2;47371,4;47371,4;47371,4;89000;16;4;10,7657739500515;47371;10,7657739500515;47371;16
"775";58433;2024;3;"Canelones";0;2;2;55;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;2;2;2;1;1;2;27371,4;27371,4;27371,4;32818,918;6;43;10,2172539516217;27371;10,2172539516217;27371;1849
"776";58434;2024;3;"Canelones";0;2;2;23;0;1;1;6;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;84;0;2;2;2;1;9;2;11000;11000;11000;42523,5760491387;7;10;9,30565055178051;11000;9,30565055178051;11000;100
"777";58435;2024;3;"Canelones";0;2;2;23;0;1;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;30;0;2;2;2;1;8;2;11000;11000;11000;63000;9;8;9,30565055178051;11000;9,30565055178051;11000;64
"778";58435;2024;3;"Canelones";0;2;1;27;0;1;1;6;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;44;0;2;2;2;2;1;2;45371,4;45371,4;45371,4;63000;7;14;10,7226372295767;45371;10,7226372295767;45371;196
"779";58437;2024;3;"Canelones";0;2;1;45;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;2;2;2;1;1;2;26371,4;3371,4;3371,4;53356,909382472;6;33;10,1800353685714;26371;8,12308336734621;3371;1089
"780";58437;2024;3;"Canelones";0;2;1;23;0;1;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;24;0;2;2;2;1;9;2;15000;15000;15000;53356,909382472;9;8;9,61580548008435;15000;9,61580548008435;15000;64
"781";58445;2024;3;"Canelones";0;2;2;58;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;36;0;2;2;2;1;2;2;51371,4;51371,4;51371,4;84000;12;40;10,8468368763506;51371;10,8468368763506;51371;1600
"782";58446;2024;3;"Canelones";0;2;2;57;0;1;1;6;0;1;0;1;0;3;0;3;0;4;1;0;0;0;0;0;0;16;4;2;2;2;1;2;2;78871,4;64371,4;78871,4;133500;16;35;11,2755739569635;78871;11,2755739569635;78871;1225
"783";58446;2024;3;"Canelones";0;2;2;33;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;1;0;0;3;0;36;0;2;2;2;1;1;2;41371,4;41371,4;41371,4;133500;15;12;10,6303450998304;41371;10,6303450998304;41371;144
"784";58449;2024;3;"Canelones";0;2;2;54;0;1;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;30;0;2;2;2;1;1;2;41823,4;41823,4;41823,4;58452;11;37;10,6412112704909;41823;10,6412112704909;41823;1369
"785";58450;2024;3;"Canelones";0;2;1;53;0;1;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;48;0;2;2;2;1;1;2;45371,4;45371,4;45371,4;106000;8;39;10,7226372295767;45371;10,7226372295767;45371;1521
"786";58450;2024;3;"Canelones";0;2;2;57;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;2;2;2;1;1;2;51371,4;51371,4;51371,4;106000;6;45;10,8468368763506;51371;10,8468368763506;51371;2025
"787";58452;2024;3;"Canelones";0;2;2;66;3;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;2;2;2;1;9;2;15371,4;15371,4;15371,4;41000;5;55;9,64026391891672;15371;9,64026391891672;15371;3025
"788";58452;2024;3;"Canelones";0;2;1;67;0;1;1;6;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;30;0;2;2;2;1;9;2;14000;14000;14000;41000;8;53;9,5468126085974;14000;9,5468126085974;14000;2809
"789";58453;2024;3;"Canelones";0;2;1;62;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;48;0;2;2;2;2;1;2;123371,4;123371,4;123371,4;150000;9;47;11,7229545969788;123371;11,7229545969788;123371;2209
"790";58454;2024;3;"Canelones";0;2;1;33;3;1;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;44;0;2;2;2;1;1;2;55871,4;55871,4;55871,4;191500;11;16;10,93080790031;55871;10,93080790031;55871;256
"791";58455;2024;3;"Canelones";0;2;2;37;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;30;0;2;2;2;1;9;2;33371,4;33371,4;33371,4;98000;12;19;10,4154545247161;33371;10,4154545247161;33371;361
"792";58460;2024;3;"Canelones";0;2;2;28;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;2;2;2;1;1;2;43671,4;40371,4;40371,4;129876,53924275;6;16;10,6844487045872;43671;10,6058768924629;40371;256
"793";58460;2024;3;"Canelones";0;2;1;30;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;2;2;2;2;1;2;48371,4;48371,4;48371,4;129876,53924275;6;18;10,7866640089582;48371;10,7866640089582;48371;324
"794";58461;2024;3;"Canelones";0;2;2;43;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;36;36;2;2;2;1;2;2;126371,4;74371,4;126371,4;142000;12;25;11,7469804692701;126371;11,7469804692701;126371;625
"795";58462;2024;3;"Canelones";0;2;2;41;3;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;3;0;0;45;0;2;2;2;1;1;2;123371,4;123371,4;123371,4;168000;15;20;11,7229545969788;123371;11,7229545969788;123371;400
"796";58462;2024;3;"Canelones";0;2;1;43;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;45;0;2;2;2;1;4;2;33371,4;33371,4;33371,4;168000;10;27;10,4154545247161;33371;10,4154545247161;33371;729
"797";58465;2024;3;"Canelones";0;2;2;60;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;36;0;2;2;2;1;2;2;88371,4;88371,4;88371,4;100371,4;10;44;11,389303666867;88371;11,389303666867;88371;1936
"798";58468;2024;3;"Canelones";0;2;2;47;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;3;0;0;40;0;2;2;2;1;1;2;112371,4;112371,4;112371,4;266000;15;26;11,6295647356657;112371;11,6295647356657;112371;676
"799";58468;2024;3;"Canelones";0;2;1;49;0;1;1;6;0;1;0;2;2;3;0;2;2;0;0;0;0;0;0;0;0;48;6;2;2;2;2;9;2;133371,4;120000;133371,4;266000;13;30;11,8008929966746;133371;11,8008929966746;133371;900
"800";58470;2024;3;"Canelones";0;2;1;20;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;48;0;2;2;2;1;2;2;65371,4;65371,4;65371,4;84000;10;4;11,0878401329294;65371;11,0878401329294;65371;16
"801";58470;2024;3;"Canelones";0;2;2;21;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;35;0;2;2;2;1;1;2;15000;15000;15000;84000;12;3;9,61580548008435;15000;9,61580548008435;15000;9
"802";58471;2024;3;"Canelones";0;2;1;57;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;2;2;2;1;9;2;15100;12000;12000;43339,41;4;47;9,62245002280302;15100;9,39266192877014;12000;2209
"803";58471;2024;3;"Canelones";0;2;1;18;0;1;1;6;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;8;0;2;2;2;2;9;2;5000;5000;5000;43339,41;8;4;8,51719319141624;5000;8,51719319141624;5000;16
"804";58472;2024;3;"Canelones";0;2;1;67;0;1;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;16;0;1;2;2;2;9;2;26000;6000;6000;38337,57;9;52;10,1658518170036;26000;8,69951474821019;6000;2704
"805";58474;2024;3;"Canelones";0;2;2;57;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;20;0;2;2;2;1;1;2;24371,4;24371,4;24371,4;51871,4;9;42;10,1011655926508;24371;10,1011655926508;24371;1764
"806";58474;2024;3;"Canelones";0;2;1;47;0;1;1;6;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;20;0;2;2;2;2;9;2;15500;15000;15000;51871,4;7;34;9,64859530290734;15500;9,61580548008435;15000;1156
"807";58475;2024;3;"Canelones";0;2;2;52;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;2;2;2;1;1;2;22000;14000;14000;38278,9676340662;6;40;9,99879773234045;22000;9,5468126085974;14000;1600
"808";58476;2024;3;"Canelones";0;2;2;46;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;10;2;2;2;1;1;2;40000;33000;40000;150000;6;34;10,5966347330961;40000;10,5966347330961;40000;1156
"809";58476;2024;3;"Canelones";0;2;1;23;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;45;0;2;2;2;2;1;2;103371,4;103371,4;103371,4;150000;12;5;11,5460836070521;103371;11,5460836070521;103371;25
"810";58479;2024;3;"Canelones";0;2;1;51;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;0;2;2;2;2;2;2;75371,4;75371,4;75371,4;100326,325419484;6;39;11,2301831716949;75371;11,2301831716949;75371;1521
"811";58480;2024;3;"Canelones";0;2;1;42;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;2;2;2;2;9;2;30000;30000;30000;49746,87;6;30;10,3089526606443;30000;10,3089526606443;30000;900
"812";58483;2024;3;"Canelones";0;2;1;45;0;1;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;1;2;108371,4;108371,4;108371,4;117000;9;30;11,593319495538;108371;11,593319495538;108371;900
"813";58485;2024;3;"Canelones";0;2;1;36;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;30;0;2;2;2;1;1;2;10000;10000;10000;41000;12;18;9,21034037197618;10000;9,21034037197618;10000;324
"814";58487;2024;3;"Canelones";0;2;1;49;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;15;0;2;2;2;1;9;2;7000;7000;7000;20500;9;34;8,85366542803745;7000;8,85366542803745;7000;1156
"815";58487;2024;3;"Canelones";0;2;2;47;0;1;1;6;0;2;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;49;0;2;2;2;1;9;2;3500;3500;3500;20500;9;32;8,1605182474775;3500;8,1605182474775;3500;1024
"816";58488;2024;3;"Canelones";0;2;2;27;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;48;0;2;2;2;1;1;2;73473,8;64273,8;64273,8;127461,586876663;10;11;11,204684159068;73474;11,0709073621815;64274;121
"817";58488;2024;3;"Canelones";0;2;2;45;0;1;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;1;2;48371,4;48371,4;48371,4;127461,586876663;11;28;10,7866640089582;48371;10,7866640089582;48371;784
"818";58489;2024;3;"Canelones";0;2;1;36;3;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;2;2;2;1;1;2;57371,4;57371,4;57371,4;92444,7991048105;6;24;10,9573012002963;57371;10,9573012002963;57371;576
"819";58490;2024;3;"Canelones";0;2;2;54;0;1;1;6;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;59;0;2;1;2;1;2;2;105509;90509;90509;118137,6;8;40;11,5665515363166;105509;11,4132045722573;90509;1600
"820";58491;2024;3;"Canelones";0;2;2;29;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;48;0;2;2;2;1;1;2;25571,4;3371,4;3371,4;59573,05;9;14;10,1492298184485;25571;8,12308336734621;3371;196
"821";58491;2024;3;"Canelones";0;2;1;29;0;1;1;6;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;54;0;2;2;2;1;9;2;12000;12000;12000;59573,05;8;15;9,39266192877014;12000;9,39266192877014;12000;225
"822";58492;2024;3;"Canelones";0;2;2;65;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;2;2;2;1;9;2;8000;8000;8000;55337,57;6;53;8,98719682066197;8000;8,98719682066197;8000;2809
"823";58496;2024;3;"Canelones";0;2;2;32;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;60;0;2;2;2;1;1;2;40871,4;40871,4;40871,4;91500;9;17;10,6181858309264;40871;10,6181858309264;40871;289
"824";58498;2024;3;"Canelones";0;2;1;49;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;36;0;2;2;2;1;2;2;100114,2;100114,2;100114,2;114114,2;12;31;11,5140668133843;100114;11,5140668133843;100114;961
"825";58501;2024;3;"Canelones";0;2;1;50;0;1;1;6;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;48;0;2;2;2;1;1;2;171623,4;171623,4;171623,4;183252;7;37;12,0530578203757;171623;12,0530578203757;171623;1369
"826";58502;2024;3;"Canelones";0;2;1;40;0;1;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;44;0;2;2;2;1;1;2;48771,4;3371,4;3371,4;60400;8;26;10,7948993544639;48771;8,12308336734621;3371;676
"827";58503;2024;3;"Canelones";0;2;2;38;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;2;2;2;2;1;2;78203,4;57623,4;57623,4;92250,7373936297;6;26;11,2670684038491;78203;10,9616840141868;57623;676
"828";58503;2024;3;"Canelones";0;2;1;37;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;25;0;2;2;2;1;9;2;17000;17000;17000;92250,7373936297;9;22;9,74096862303835;17000;9,74096862303835;17000;484
